,Customer ID,Customer Name,Segment,City,Delivery,Payment,Application Experience,Website Experience,Customer_Care Service,Return/Exchange
50066,NS-0039758,Palmer Collins,Consumer,Blackrock,1,1,3,3,1,2
50067,IN-0039759,Page Häberlin,Home Office,Kilkenny,2,3,2,3,2,1
50068,ON-0039760,Cox Blanton,Consumer,Limerick,1,1,1,2,2,2
50069,LE-0039761,Leach Steele,Corporate,Dublin,3,2,3,1,2,1
50070,DT-0039762,Serrano Schmidt,Consumer,Sligo,3,2,3,3,2,2
50071,BE-0039763,French Liebe,Corporate,Tralee,3,3,2,2,1,3
50072,TH-0039764,Ayers Smith,Home Office,Dunleary,1,2,2,2,1,1
50073,RD-0039765,Ford Byrd,Home Office,Lifford,1,3,1,1,1,1
50074,NE-0039766,Cobb Kane,Consumer,Cork,2,2,1,3,1,1
50075,RS-0039767,Mercado Stivers,Consumer,Dun Dealgan,2,3,3,1,1,2
50076,LL-0039768,Walls Sumrall,Consumer,Cork,2,2,2,3,1,1
50077,EN-0039769,Hunt Cohen,Consumer,Carlow,2,1,1,3,3,3
50078,OD-0039770,Farmer Hood,Consumer,Tralee,1,2,1,1,3,2
50079,RY-0039771,Randall Murry,Corporate,Drogheda,1,2,1,1,1,3
50080,EY-0039772,Munoz Hackney,Home Office,WexfordLongford,1,2,1,2,1,2
50081,EN-0039773,Hebert Wooten,Home Office,Dunleary,1,1,3,1,3,3
50082,AY-0039774,Morrow Murray,Home Office,Galway,1,1,3,3,1,3
50083,IN-0039775,Waters Lampkin,Consumer,WexfordLongford,1,3,3,1,3,2
50084,TY-0039776,Gutierrez Doherty,Home Office,Dun Dealgan,2,3,2,3,1,3
50085,NS-0039777,Maldonado Jenkins,Corporate,Naas,2,1,3,2,2,3
50086,LY-0039778,Phillips Beeghly,Consumer,Dunleary,3,3,1,2,2,1
50087,LS-0039779,Lane Daniels,Consumer,Mullingar,1,3,2,2,3,1
50088,DT-0039780,Lawrence Degenhardt,Corporate,Ros Comain,2,3,1,2,1,2
50089,LE-0039781,Mcdowell Roelle,Consumer,Nenagh,1,1,2,3,3,1
50090,ER-0039782,Tate Hightower,Corporate,Dun Dealgan,1,1,3,3,3,2
50091,ON-0039783,Branch Thornton,Corporate,Clonmel,1,3,3,1,2,3
50092,AN-0039784,Haley Wasserman,Consumer,Swords,2,3,1,3,1,1
50093,NG-0039785,Brewer Flashing,Corporate,Limerick,1,2,1,2,2,3
50094,RN-0039786,Bentley Zypern,Consumer,Ennis,1,1,1,3,3,2
50095,NT-0039787,Blair Hunt,Consumer,Ennis,2,1,1,2,1,3
50096,LL-0039788,Cochran Mitchell,Corporate,Ros Comain,2,1,1,3,2,1
50097,AN-0039789,Mason Chapman,Consumer,WexfordLongford,3,1,2,3,1,3
50098,KI-0039790,Garner Hirasaki,Consumer,Carrick on Shannon,1,2,3,3,3,1
50099,ER-0039791,Keith Percer,Corporate,Carrick on Shannon,3,2,2,1,1,3
50100,AS-0039792,Porter Cazamias,Consumer,Carlow,3,3,1,2,2,1
50101,IN-0039793,Vance Raglin,Consumer,Carrick on Shannon,2,3,1,1,1,2
50102,CH-0039794,Moses Rittenbach,Consumer,Monaghan,1,2,2,1,3,3
50103,AM-0039795,Barry Willingham,Corporate,Port Laoise,3,3,3,1,2,1
50104,CK-0039796,Anthony Myrick,Consumer,Galway,2,2,1,2,1,3
50105,NG-0039797,Charles Norling,Consumer,Dun Dealgan,1,1,2,3,1,1
50106,EY-0039798,Ruiz Darley,Corporate,Lifford,1,2,1,2,2,1
50107,TH-0039799,Pace Southworth,Consumer,Carlow,2,1,1,2,3,2
50108,SH-0039800,Mann Hirsh,Corporate,Blackrock,2,3,2,3,2,1
50109,RD-0039801,Wiggins Odegard,Consumer,Monaghan,3,3,1,2,1,1
50110,TT-0039802,Hess Prescott,Home Office,Dublin,1,1,3,2,2,2
50111,RZ-0039803,Mcclure Schwarz,Home Office,WexfordLongford,3,3,3,2,1,3
50112,AN-0039804,Sharp Harrigan,Consumer,Swords,1,3,1,1,1,2
50113,ER-0039805,Mills Collister,Consumer,Ennis,2,2,2,3,2,1
50114,ON-0039806,Wilson Anderson,Home Office,Dublin,3,2,3,3,1,3
50115,RG-0039807,Stafford Rosenberg,Corporate,Lifford,1,3,3,1,1,2
50116,SS-0039808,Steele Gross,Consumer,Ros Comain,1,2,3,1,1,1
50117,AN-0039809,Gay Willman,Consumer,Ennis,3,1,2,3,2,1
50118,TT-0039810,Dodson Talbott,Corporate,Lifford,2,1,3,3,3,1
50119,LE-0039811,George Engle,Home Office,Carrick on Shannon,2,2,3,3,3,3
50120,AM-0039812,Mckee Sundaresam,Home Office,Mullingar,3,1,2,3,1,1
50121,ER-0039813,Curtis Fuller,Consumer,Wicklow,3,3,3,1,2,2
50122,NY-0039814,Knight Company,Home Office,Mullingar,3,3,2,1,2,2
50123,EY-0039815,Ruiz Darley,Corporate,An Cabhan,2,1,1,1,1,1
50124,ST-0039816,Bullock Prost,Consumer,Trim,3,1,2,2,2,2
50125,NG-0039817,Ramos Chong,Home Office,Galway,1,1,1,2,3,1
50126,AY-0039818,Kirk Murray,Home Office,Nenagh,2,2,2,1,3,3
50127,LE-0039819,Owens Carlisle,Consumer,Naas,2,2,3,2,1,3
50128,LI-0039820,Castillo Donatelli,Corporate,Port Laoise,2,3,3,2,3,3
50129,EN-0039821,Ware Nguyen,Corporate,Ennis,3,1,1,1,1,2
50130,IS-0039822,Kelley Devincentis,Corporate,Carlow,2,3,1,1,1,2
50131,OY-0039823,Norman Joy,Home Office,Tallaght,2,2,3,2,1,2
50132,WN-0039824,Simmons Brown,Corporate,Monaghan,2,1,3,2,2,2
50133,LE-0039825,Chandler Hale,Corporate,Tralee,2,3,2,2,3,3
50134,RT-0039826,Herring Stewart,Home Office,Carlow,2,1,3,3,3,3
50135,LL-0039827,Cruz Carroll,Consumer,Kilkenny,1,3,3,1,3,2
50136,SS-0039828,Dotson Weiss,Consumer,Tralee,2,1,1,3,3,2
50137,RT-0039829,Durham Stugart,Corporate,Kilkenny,1,1,2,3,3,3
50138,DT-0039830,Roach Wendt,Corporate,Clonmel,3,3,2,2,2,3
50139,RS-0039831,Hernandez Badders,Home Office,Carrick on Shannon,1,3,3,1,3,1
50140,EN-0039832,Gardner Craven,Consumer,An Cabhan,3,3,1,2,1,1
50141,RA-0039833,Harrison Carreira,Consumer,Drogheda,2,2,3,1,3,3
50142,ON-0039834,Jensen Foulston,Home Office,Castlebar,2,1,3,1,1,1
50143,NE-0039835,Scott Ballentine,Consumer,Tralee,1,3,3,1,2,3
50144,MS-0039836,Oneill Williams,Consumer,WexfordLongford,3,1,1,3,1,2
50145,RE-0039837,Vazquez Moore,Consumer,Cork,1,2,1,3,3,3
50146,NG-0039838,Townsend Hwang,Consumer,Carrick on Shannon,3,3,3,3,2,1
50147,LE-0039839,Owens Carlisle,Consumer,Limerick,3,3,2,3,3,2
50148,LS-0039840,Bradley Daniels,Corporate,Sligo,1,3,3,3,3,2
50149,EN-0039841,Ramsey Hansen,Consumer,Drogheda,3,2,3,3,3,3
50150,AN-0039842,Mcintosh Van,Home Office,Carlow,3,3,3,1,2,3
50151,AN-0039843,Barrett Gayman,Home Office,Carlow,1,3,2,3,3,1
50152,RI-0039844,Ayala Molinari,Consumer,Carlow,2,1,2,2,2,2
50153,LD-0039845,Medina Fjeld,Home Office,Port Laoise,2,1,1,3,1,1
50154,KY-0039846,Holman Zandusky,Corporate,Waterford,2,3,3,2,2,1
50155,NS-0039847,Maldonado Jenkins,Corporate,Trim,2,3,2,1,3,1
50156,EN-0039848,Hunt Cohen,Consumer,Ros Comain,2,1,1,3,2,3
50157,OV-0039849,Waller Yotov,Corporate,Cork,1,1,1,1,2,1
50158,BY-0039850,Todd Hughsby,Consumer,Ennis,3,1,3,2,1,2
50159,BS-0039851,Hampton Jacobs,Consumer,Blackrock,2,2,1,3,3,2
50160,EN-0039852,Hull Sperren,Corporate,Clonmel,1,2,3,2,1,3
50161,EN-0039853,Craig Gjertsen,Consumer,Carlow,3,2,3,3,3,2
50162,IN-0039854,Waters Lampkin,Consumer,Dun Dealgan,1,1,3,2,3,1
50163,IC-0039855,Fuentes Zic,Consumer,Drogheda,2,2,1,1,2,1
50164,LE-0039856,George Engle,Home Office,Mullingar,2,1,1,1,1,3
50165,RS-0039857,Cline Powers,Home Office,Trim,2,1,3,1,3,2
50166,ER-0039858,Richards Drucker,Corporate,Galway,3,2,1,2,3,2
50167,IN-0039859,Page Häberlin,Home Office,An Cabhan,1,2,3,1,2,3
50168,CK-0039860,Abbott Mackendrick,Corporate,Clonmel,2,3,2,1,1,3
50169,EN-0039861,Rodriguez Arntzen,Consumer,Wicklow,3,1,2,3,2,3
50170,ZA-0039862,Graves Garza,Home Office,Kilkenny,3,3,1,3,1,3
50171,WN-0039863,Butler Brown,Corporate,Kilkenny,1,3,3,3,1,1
50172,IN-0039864,Davis Akin,Consumer,Carrick on Shannon,3,1,1,2,1,3
50173,RN-0039865,Reed Bern,Corporate,Tralee,3,2,2,3,2,3
50174,LL-0039866,Cohen Howell,Consumer,Wicklow,1,3,1,3,2,2
50175,ON-0039867,Gregory Gibson,Home Office,Swords,2,1,2,2,3,3
50176,AN-0039868,Rodgers Huffman,Consumer,Monaghan,2,3,2,3,2,1
50177,NE-0039869,Glenn Payne,Home Office,Wicklow,2,3,2,2,3,2
50178,LL-0039870,Campbell Bell,Corporate,An Cabhan,2,1,2,1,2,2
50179,ER-0039871,Carey Roper,Consumer,Dunleary,3,2,3,3,3,1
50180,KI-0039872,Garner Hirasaki,Consumer,An Cabhan,3,3,1,1,1,2
50181,RD-0039873,Beard Radford,Consumer,Swords,3,3,2,1,3,1
50182,EY-0039874,Robertson Coakley,Consumer,Dublin,2,2,2,3,1,3
50183,ER-0039875,Callahan Ritter,Consumer,Sligo,1,2,1,2,2,2
50184,MS-0039876,Faulkner Williams,Consumer,Kilkenny,1,3,3,1,1,3
50185,ON-0039877,Berry Creighton,Consumer,Sligo,2,3,1,2,1,3
50186,RD-0039878,Ballard Latchford,Consumer,Carrick on Shannon,3,3,1,1,1,3
50187,RI-0039879,Clay Molinari,Home Office,Naas,3,3,2,3,2,3
50188,OK-0039880,Walker Ashbrook,Consumer,Dublin,2,2,2,1,1,3
50189,TH-0039881,Kent Smith,Corporate,Tullamore,3,2,3,1,3,2
50190,ON-0039882,Howell Eason,Consumer,Sligo,3,3,1,3,3,3
50191,CH-0039883,Trevino Reichenbach,Consumer,Dublin,2,1,1,2,1,1
50192,CH-0039884,Lambert Glotzbach,Consumer,Limerick,2,2,3,3,3,1
50193,NG-0039885,Martin Armstrong,Consumer,Clonmel,1,3,1,3,3,3
50194,ON-0039886,Livingston Thornton,Consumer,WexfordLongford,1,3,2,2,2,2
50195,ON-0039887,Collier Mcmahon,Consumer,Tullamore,1,3,2,2,3,3
50196,ED-0039888,Johns Reed,Corporate,Carrick on Shannon,3,3,3,2,1,1
50197,IE-0039889,Olson Currie,Home Office,Trim,1,3,1,3,2,2
50198,AN-0039890,Kramer O'Brian,Consumer,An Cabhan,3,2,3,3,3,3
50199,AN-0039891,Jenkins Brennan,Corporate,Wicklow,2,2,1,3,1,3
50200,TT-0039892,Harper Dartt,Consumer,WexfordLongford,1,1,2,1,1,3
50201,NT-0039893,Pugh Swint,Home Office,Tullamore,2,1,3,3,1,3
50202,EE-0039894,Pratt Lee,Corporate,Ennis,1,2,3,1,3,2
50203,WE-0039895,Ray Crowe,Consumer,An Cabhan,1,1,2,2,2,1
50204,LE-0039896,Booth Pistole,Consumer,Galway,1,1,1,3,1,1
50205,RR-0039897,Underwood Mcgarr,Home Office,Clonmel,3,2,3,2,3,3
50206,DE-0039898,Sutton Gerbode,Home Office,Tullamore,1,3,2,2,1,3
50207,NI-0039899,Nolan Vittorini,Corporate,Ennis,2,1,1,3,1,2
50208,NG-0039900,Caldwell Galang,Corporate,Mullingar,2,3,2,3,1,2
50209,TT-0039901,Larsen Patt,Consumer,Kilkenny,3,1,1,1,3,3
50210,AS-0039902,Wise Koutras,Corporate,Port Laoise,2,1,3,3,3,2
50211,PO-0039903,Graham Cacioppo,Home Office,Carrick on Shannon,2,1,1,2,2,3
50212,KS-0039904,Mosley Parks,Consumer,Tralee,2,2,2,2,3,1
50213,RG-0039905,Sloan Shillingsburg,Corporate,Waterford,3,1,2,1,3,2
50214,ER-0039906,Petersen Pelletier,Corporate,Dublin,2,3,1,3,3,1
50215,CH-0039907,Johnston Ducich,Consumer,Carlow,2,3,3,2,1,1
50216,ST-0039908,Mckinney Gilcrest,Corporate,Tullamore,1,3,3,3,1,2
50217,IN-0039909,Vance Raglin,Consumer,An Cabhan,1,1,2,3,2,2
50218,LD-0039910,Medina Fjeld,Home Office,Tallaght,2,1,2,1,1,2
50219,EN-0039911,Wall Olsen,Consumer,Monaghan,3,2,1,3,3,1
50220,LL-0039912,Richardson Blackwell,Consumer,Ennis,1,1,2,3,3,1
50221,RG-0039913,Stafford Rosenberg,Corporate,Castlebar,3,3,3,1,1,3
50222,ED-0039914,Johns Reed,Corporate,Wicklow,2,1,1,2,3,3
50223,LE-0039915,Fisher Carlisle,Corporate,Monaghan,1,3,3,2,3,2
50224,IS-0039916,Gilmore Norris,Home Office,Clonmel,2,1,2,3,1,2
50225,LL-0039917,Webb Castell,Corporate,Nenagh,2,3,1,2,2,1
50226,SS-0039918,Steele Gross,Consumer,Clonmel,3,3,2,2,3,2
50227,BS-0039919,Hampton Jacobs,Consumer,Naas,3,1,1,2,2,3
50228,CH-0039920,Meyer Ducich,Home Office,Carrick on Shannon,3,2,3,2,3,1
50229,ZA-0039921,Graves Garza,Home Office,Wicklow,3,1,1,2,2,2
50230,DE-0039922,Fletcher Gnade,Corporate,WexfordLongford,2,1,2,3,1,1
50231,ER-0039923,Day Ferrer,Home Office,Sligo,2,3,2,2,3,3
50232,RT-0039924,Foley Stewart,Consumer,Swords,3,3,2,2,3,1
50233,TT-0039925,Shepard Witt,Consumer,Trim,1,2,2,2,2,1
50234,LO-0039926,Sanford Zydlo,Corporate,Waterford,2,2,2,1,3,3
50235,AM-0039927,Mckee Sundaresam,Home Office,Swords,3,1,2,1,2,1
50236,LL-0039928,Short O'Connell,Corporate,Dublin,1,2,2,2,3,1
50237,RI-0039929,Sawyer Molinari,Consumer,Castlebar,3,3,3,3,3,1
50238,AY-0039930,Kirk Murray,Home Office,Ennis,2,1,2,2,2,1
50239,IC-0039931,Fuentes Zic,Consumer,Carrick on Shannon,3,2,1,1,2,1
50240,CE-0039932,Kane Wallace,Home Office,Wicklow,1,3,1,1,1,1
50241,CE-0039933,Evans Bellavance,Home Office,Waterford,1,3,1,3,3,1
50242,CH-0039934,Banks Ducich,Corporate,Limerick,1,3,3,1,2,1
50243,IN-0039935,Torres Blumstein,Home Office,Sligo,2,1,3,2,1,2
50244,EN-0039936,Salinas Reiten,Corporate,Sligo,2,1,2,3,1,1
50245,CH-0039937,Meyer Ducich,Home Office,Tullamore,3,2,3,3,1,1
50246,RI-0039938,Nixon Shariari,Consumer,Sligo,1,3,3,3,1,1
50247,ER-0039939,Coleman Bremer,Consumer,Mullingar,1,3,3,3,3,3
50248,AN-0039940,Rodgers Huffman,Consumer,WexfordLongford,1,2,1,1,2,2
50249,RG-0039941,Marsh Luxemburg,Corporate,Tralee,1,3,2,1,1,2
50250,IS-0039942,Harrell Preis,Home Office,Port Laoise,3,2,1,3,2,2
50251,ND-0039943,Dawson Granlund,Consumer,Nenagh,2,3,2,2,2,1
50252,ON-0039944,House Stevenson,Home Office,Waterford,1,1,2,2,2,2
50253,OE-0039945,Francis Jarboe,Consumer,Dublin,3,1,3,2,2,3
50254,AU-0039946,Horton Gastineau,Consumer,Dun Dealgan,1,3,2,2,3,3
50255,NG-0039947,Huff Manning,Consumer,Nenagh,2,2,3,2,2,3
50256,ER-0039948,Cameron Packer,Consumer,Tallaght,1,2,2,2,3,1
50257,NT-0039949,Blair Hunt,Consumer,Monaghan,2,2,3,1,2,1
50258,SA-0039950,Tillman Zrebassa,Corporate,Kilkenny,2,2,2,3,2,1
50259,AS-0039951,Lamb Matthias,Consumer,Carlow,1,1,1,3,2,3
50260,ON-0039952,Nash Melton,Home Office,Tullamore,3,3,1,2,3,2
50261,IR-0039953,Sims Demir,Consumer,Carrick on Shannon,2,3,1,3,3,3
50262,AS-0039954,Weeks Thomas,Home Office,Lifford,1,3,3,1,2,1
50263,RR-0039955,Peters Derr,Corporate,Swords,1,3,3,2,1,3
50264,ND-0039956,Bryan Mcfarland,Consumer,Castlebar,1,1,3,3,1,1
50265,ER-0039957,Montoya Ritter,Corporate,Tralee,1,3,2,3,2,3
50266,IS-0039958,Gilmore Norris,Home Office,Tralee,3,2,3,3,3,1
50267,RI-0039959,Clay Molinari,Home Office,Galway,2,2,3,2,2,1
50268,DY-0039960,Guerrero Kennedy,Corporate,Sligo,2,3,1,1,1,1
50269,NE-0039961,Cobb Kane,Consumer,Sligo,1,2,3,1,3,3
50270,KY-0039962,Cantu Zandusky,Corporate,Waterford,1,3,1,3,3,2
50271,LL-0039963,Ortiz Carroll,Home Office,Castlebar,2,1,3,2,1,1
50272,TT-0039964,Gallegos Rosenblatt,Consumer,Blackrock,3,3,2,2,1,2
50273,ND-0039965,Eaton Pond,Home Office,Cork,1,3,2,1,1,3
50274,EY-0039966,Gibbs Kinney,Corporate,WexfordLongford,1,2,1,2,1,3
50275,TT-0039967,Gallegos Rosenblatt,Consumer,Lifford,1,1,3,3,1,1
50276,AN-0039968,Merritt Ryan,Consumer,Dunleary,3,1,2,2,3,2
50277,ON-0039969,Avery Wilson,Consumer,WexfordLongford,2,3,2,1,3,1
50278,AY-0039970,Weber Halladay,Consumer,Cork,2,3,2,3,2,3
50279,RA-0039971,Mcbride Lawera,Corporate,Monaghan,2,2,3,1,2,3
50280,TH-0039972,Carrillo Smith,Home Office,Ros Comain,1,2,3,2,2,3
50281,ON-0039973,Collier Mcmahon,Consumer,Trim,2,2,2,1,3,2
50282,NG-0039974,Mccall Smayling,Consumer,Dunleary,3,3,3,2,2,2
50283,IS-0039975,Harrell Preis,Home Office,Monaghan,3,1,2,3,1,2
50284,EL-0039976,Valdez Heidel,Consumer,Mullingar,3,1,1,2,3,3
50285,LL-0039977,Campbell Bell,Corporate,Sligo,2,2,1,2,2,1
50286,RY-0039978,Randall Murry,Corporate,Mullingar,3,2,3,3,2,3
50287,ON-0039979,Sellers Stevenson,Consumer,Dun Dealgan,3,2,2,3,2,3
50288,UN-0039980,Bennett Braun,Consumer,Lifford,3,1,1,2,1,3
50289,AN-0039981,Perry Brennan,Consumer,Blackrock,3,3,2,1,1,2
50290,IS-0039982,Saunders Kotsonis,Consumer,Waterford,2,3,3,1,1,2
50291,EN-0039983,Sexton Sorensen,Consumer,Sligo,3,2,1,2,1,2
50292,ON-0039984,Jensen Foulston,Home Office,Naas,3,2,2,2,3,3
50293,E--0039985,Pearson Fortune-,Corporate,An Cabhan,1,1,2,1,3,2
50294,ER-0039986,Terry Frazer,Corporate,An Cabhan,2,2,2,2,3,3
50295,ER-0039987,Russo Webber,Consumer,WexfordLongford,1,3,3,1,3,3
50296,EY-0039988,Chavez Delaney,Home Office,Carrick on Shannon,2,2,2,1,2,3
50297,AN-0039989,Edwards Beltran,Consumer,Carlow,2,3,3,1,1,1
50298,CH-0039990,Oliver Dortch,Corporate,Carlow,3,1,2,1,3,2
50299,EZ-0039991,Ryan Dominguez,Corporate,Swords,1,3,2,2,1,3
50300,KY-0039992,Mccullough Visinsky,Consumer,Dublin,3,2,2,2,3,1
50301,AS-0039993,Fernandez Elias,Corporate,Galway,1,1,1,3,1,1
50302,IO-0039994,Walter Seio,Consumer,Dublin,2,2,3,2,1,3
50303,ER-0039995,Gomez Carter,Corporate,Dunleary,1,3,2,1,2,2
50304,CK-0039996,Lawson Dilbeck,Consumer,Tralee,2,2,2,3,3,3
50305,ON-0039997,Burton Ellison,Consumer,Clonmel,2,2,2,2,1,1
50306,LE-0039998,Pittman Lonsdale,Home Office,Wicklow,3,1,3,1,2,1
50307,IN-0039999,Ball Hagelstein,Corporate,Swords,1,1,2,3,1,2
50308,TH-0040000,Kent Smith,Corporate,Limerick,2,3,2,3,1,1
50309,ER-0040001,Combs Ober,Consumer,Tullamore,3,2,3,1,3,2
50310,RN-0040002,Rogers Bern,Corporate,Blackrock,2,1,2,2,1,2
50311,LL-0040003,Campbell Bell,Corporate,Castlebar,1,3,3,3,3,3
50312,LY-0040004,Hart Daly,Consumer,Drogheda,3,3,1,2,2,2
50313,AN-0040005,Kramer O'Brian,Consumer,Carlow,3,1,3,1,1,1
50314,ES-0040006,Erickson Jones,Consumer,Tullamore,1,2,2,3,2,2
50315,NN-0040007,Bruce Nunn,Home Office,Galway,2,2,3,3,2,1
50316,TT-0040008,Fuller Eplett,Corporate,Galway,3,3,3,2,3,2
50317,RD-0040009,Ballard Latchford,Consumer,Wicklow,2,1,1,1,3,2
50318,LE-0040010,Jordan Carlisle,Corporate,Kilkenny,3,3,3,1,1,2
50319,AN-0040011,Mason Chapman,Consumer,Sligo,2,1,2,1,1,2
50320,RN-0040012,Bentley Zypern,Consumer,Carrick on Shannon,1,2,3,1,1,2
50321,ON-0040013,Sherman Knutson,Corporate,Blackrock,1,2,3,1,2,1
50322,NG-0040014,Caldwell Galang,Corporate,Sligo,2,1,1,2,2,3
50323,CH-0040015,Bates Gockenbach,Consumer,Castlebar,3,1,2,1,3,3
50324,ST-0040016,Bullock Prost,Consumer,Waterford,3,1,1,3,1,1
50325,ER-0040017,Strong Schoenberger,Corporate,Carlow,2,1,3,3,3,2
50326,RE-0040018,Park Macintyre,Consumer,Ennis,2,1,2,3,2,1
50327,CH-0040019,Oliver Dortch,Corporate,Kilkenny,1,2,1,1,2,3
50328,NG-0040020,Brewer Flashing,Corporate,Carrick on Shannon,2,1,3,3,2,3
50329,NG-0040021,Mccall Smayling,Consumer,Carlow,2,3,3,1,2,3
50330,TT-0040022,Shepard Witt,Consumer,Limerick,2,3,2,1,1,2
50331,IS-0040023,Saunders Kotsonis,Consumer,Nenagh,3,3,1,2,3,1
50332,RG-0040024,Sloan Shillingsburg,Corporate,Trim,2,2,1,3,3,3
50333,TE-0040025,Sheppard Tate,Corporate,Dunleary,3,2,3,3,3,1
50334,TZ-0040026,Maxwell Katz,Consumer,Drogheda,2,1,1,3,1,2
50335,ND-0040027,Dawson Granlund,Consumer,Wicklow,2,1,2,2,2,3
50336,LL-0040028,Rose Connell,Consumer,WexfordLongford,3,1,2,2,2,3
50337,LD-0040029,Medina Fjeld,Home Office,Galway,3,2,1,3,3,3
50338,BS-0040030,Ortega Jacobs,Consumer,Nenagh,1,3,2,3,3,3
50339,IS-0040031,Gilmore Norris,Home Office,Dublin,3,3,2,3,1,3
50340,NG-0040032,Cannon Hwang,Corporate,Ennis,3,3,3,2,2,3
50341,NI-0040033,Arnold Crestani,Consumer,Drogheda,3,1,2,2,3,2
50342,AN-0040034,Beasley Pawlan,Corporate,Tullamore,1,3,2,1,3,2
50343,ER-0040035,Richmond Wiediger,Home Office,Galway,1,2,1,3,1,3
50344,EN-0040036,Rodriguez Arntzen,Consumer,Galway,2,2,1,3,3,2
50345,IN-0040037,Guzman Haberlin,Consumer,Ros Comain,2,2,3,3,1,1
50346,EY-0040038,Ellison Shifley,Consumer,Naas,3,1,1,2,2,2
50347,NT-0040039,Ferguson Conant,Corporate,Swords,1,1,1,1,2,3
50348,BE-0040040,French Liebe,Corporate,Tallaght,1,2,3,2,1,1
50349,EZ-0040041,Burgess Hernandez,Consumer,Kilkenny,1,2,3,2,2,3
50350,TT-0040042,Stevens Catlett,Home Office,Cork,1,1,2,3,1,2
50351,EY-0040043,Baldwin Hawley,Consumer,Cork,1,2,3,2,3,1
50352,ON-0040044,Goodwin Jackson,Corporate,Carlow,2,1,3,2,3,3
50353,RT-0040045,Mclean Sievert,Consumer,Dublin,1,3,1,1,1,1
50354,NG-0040046,Thompson Armstrong,Home Office,Naas,2,3,1,3,1,2
50355,LL-0040047,Campbell Bell,Corporate,Limerick,2,1,1,1,1,1
50356,CO-0040048,Chambers Glassco,Consumer,Ennis,3,1,1,2,1,2
50357,DE-0040049,Sutton Gerbode,Home Office,Lifford,3,3,1,3,1,3
50358,IS-0040050,Gilmore Norris,Home Office,Clonmel,3,1,3,3,3,2
50359,AN-0040051,Harding Tran,Corporate,Clonmel,1,1,1,2,1,1
50360,IR-0040052,Phelps Mcnair,Corporate,Monaghan,1,2,1,2,1,3
50361,CK-0040053,Lawson Dilbeck,Consumer,Wicklow,1,1,2,3,1,3
50362,TO-0040054,Estes Takahito,Consumer,Mullingar,3,1,2,3,2,3
50363,IS-0040055,Barton Mathis,Consumer,Waterford,2,3,2,2,2,1
50364,NZ-0040056,Byrd Franz,Consumer,Tullamore,2,1,2,2,2,3
50365,TZ-0040057,Maxwell Katz,Consumer,Naas,1,2,2,3,2,3
50366,RS-0040058,Hernandez Badders,Home Office,Ennis,2,3,1,3,1,2
50367,ER-0040059,Grant Collister,Corporate,Cork,1,1,2,2,2,1
50368,NN-0040060,Herrera Freymann,Consumer,Tallaght,1,1,2,3,1,2
50369,ER-0040061,Pruitt Reiter,Consumer,Tullamore,2,1,1,1,1,1
50370,EZ-0040062,Roberson Martinez,Consumer,Clonmel,1,2,2,2,1,3
50371,IR-0040063,Phelps Mcnair,Corporate,Galway,2,2,1,2,1,1
50372,CH-0040064,May Französisch,Consumer,Kilkenny,2,1,3,1,1,1
50373,LL-0040065,Short O'Connell,Corporate,Mullingar,1,2,3,3,3,2
50374,LL-0040066,Booker Russell,Consumer,Castlebar,1,1,1,3,3,3
50375,RK-0040067,Holmes Clark,Corporate,Swords,3,1,1,3,2,3
50376,WN-0040068,Butler Brown,Corporate,Ennis,1,1,1,2,3,3
50377,ER-0040069,Mcmillan Weimer,Corporate,Blackrock,3,2,3,3,2,2
50378,LL-0040070,Webb Castell,Corporate,Swords,2,1,2,3,3,3
50379,CH-0040071,Kerr Toch,Corporate,Galway,2,3,3,3,3,2
50380,ER-0040072,Campos Reiter,Corporate,Tullamore,1,2,1,3,2,2
50381,CK-0040073,Paul Kendrick,Home Office,Tullamore,2,2,1,3,1,1
50382,ER-0040074,Pitts Miller,Consumer,Carlow,1,3,2,2,2,1
50383,EE-0040075,Klein Lee,Consumer,Limerick,3,3,3,2,3,3
50384,RI-0040076,Nixon Shariari,Consumer,Port Laoise,3,2,2,3,1,2
50385,EY-0040077,Stewart Bensley,Home Office,Ros Comain,3,1,3,1,2,2
50386,CH-0040078,Banks Ducich,Corporate,Kilkenny,3,2,2,2,1,1
50387,LT-0040079,Mcgee Holt,Consumer,WexfordLongford,1,1,2,1,2,2
50388,ER-0040080,Richmond Wiediger,Home Office,Sligo,2,3,3,1,2,2
50389,ER-0040081,Fleming Foster,Consumer,Wicklow,2,1,3,2,1,2
50390,ER-0040082,Blackburn Tyler,Corporate,Nenagh,1,2,1,2,1,3
50391,CK-0040083,Paul Kendrick,Home Office,Swords,3,1,2,1,2,2
50392,RA-0040084,Harrison Carreira,Consumer,Ros Comain,1,3,1,3,3,3
50393,RK-0040085,Holmes Clark,Corporate,Trim,1,3,3,1,1,3
50394,ER-0040086,Tate Hightower,Corporate,Sligo,3,3,2,1,1,2
50395,ER-0040087,Keith Percer,Corporate,Limerick,1,1,1,1,3,3
50396,ON-0040088,Hatfield Trafton,Consumer,Lifford,1,2,1,2,2,3
50397,IT-0040089,Collins Benoit,Consumer,Dun Dealgan,1,3,3,3,2,2
50398,NT-0040090,Blair Hunt,Consumer,Port Laoise,3,2,2,3,2,2
50399,ON-0040091,Chang Stevenson,Consumer,Tullamore,1,3,2,2,2,2
